,price,log_price
4008,149.0,5.003946305945459
4009,150.0,5.0106352940962555
4010,110.0,4.700480365792417
4011,139.0,4.9344739331306915
4012,115.0,4.74493212836325
4013,50.0,3.912023005428146
4014,50.0,3.912023005428146
4015,100.0,4.605170185988092
4016,400.0,5.991464547107982
4017,110.0,4.700480365792417
4018,283.0,5.645446897643238
4019,85.0,4.442651256490317
4020,39.0,3.6635616461296463
4021,75.0,4.31748811353631
4022,70.0,4.248495242049359
4023,150.0,5.0106352940962555
4024,109.0,4.6913478822291435
4025,75.0,4.31748811353631
4026,135.0,4.90527477843843
4027,148.0,4.997212273764115
4028,49.0,3.8918202981106265
4029,159.0,5.0689042022202315
4030,75.0,4.31748811353631
4031,150.0,5.0106352940962555
4032,175.0,5.1647859739235145
4033,103.0,4.634728988229636
4034,46.0,3.828641396489095
4035,52.0,3.9512437185814275
4036,90.0,4.499809670330265
4037,175.0,5.1647859739235145
4038,120.0,4.787491742782046
4039,120.0,4.787491742782046
4040,159.0,5.0689042022202315
4041,40.0,3.6888794541139363
4042,189.0,5.241747015059643
4043,199.0,5.293304824724492
4044,100.0,4.605170185988092
4045,35.0,3.5553480614894135
4046,45.0,3.8066624897703196
4047,58.0,4.060443010546419
4048,200.0,5.298317366548036
4049,27.0,3.295836866004329
4050,229.0,5.43372200355424
4051,99.0,4.59511985013459
4052,80.0,4.382026634673881
4053,250.0,5.521460917862246
4054,54.0,3.9889840465642745
4055,160.0,5.075173815233827
4056,50.0,3.912023005428146
4057,55.0,4.007333185232471
4058,257.0,5.54907608489522
4059,200.0,5.298317366548036
4060,250.0,5.521460917862246
4061,70.0,4.248495242049359
4062,125.0,4.8283137373023015
4063,195.0,5.272999558563747
4064,43.0,3.7612001156935624
4065,120.0,4.787491742782046
4066,100.0,4.605170185988092
4067,385.0,5.953243334287785
4068,56.0,4.02535169073515
4069,145.0,4.976733742420574
4070,47.0,3.8501476017100584
4071,28.0,3.332204510175204
4072,182.0,5.204006687076795
4073,184.0,5.214935757608986
4074,349.0,5.855071922202427
4075,80.0,4.382026634673881
4076,150.0,5.0106352940962555
4077,65.0,4.174387269895637
4078,118.0,4.770684624465665
4079,187.0,5.231108616854587
4080,195.0,5.272999558563747
4081,199.0,5.293304824724492
4082,429.0,6.061456918928017
4083,180.0,5.19295685089021
4084,103.0,4.634728988229636
4085,49.0,3.8918202981106265
4086,80.0,4.382026634673881
4087,106.0,4.663439094112067
4088,110.0,4.700480365792417
4089,239.0,5.476463551931511
4090,150.0,5.0106352940962555
4091,129.0,4.859812404361672
4092,65.0,4.174387269895637
4093,285.0,5.652489180268651
4094,150.0,5.0106352940962555
4095,140.0,4.941642422609304
4096,134.0,4.897839799950911
4097,60.0,4.0943445622221
4098,105.0,4.653960350157523
4099,137.0,4.919980925828125
4100,214.0,5.365976015021851
4101,75.0,4.31748811353631
4102,61.0,4.110873864173311
4103,259.0,5.556828061699537
4104,185.0,5.220355825078324
4105,130.0,4.867534450455582
4106,191.0,5.25227342804663
4107,94.0,4.543294782270004
4108,75.0,4.31748811353631
4109,160.0,5.075173815233827
4110,120.0,4.787491742782046
4111,85.0,4.442651256490317
4112,81.0,4.394449154672439
4113,85.0,4.442651256490317
4114,589.0,6.3784261836515865
4115,60.0,4.0943445622221
